relational_fraction,ratio,seed,ari_A,ari_B,ari_C,silhouette,epsilon,rho_B,observed_evr_error,theorem1_bound_evr,theorem1_holds
0.08,1.2,3007,0.07012436706039275,0.07077988797684207,0.004472086872587813,0.3346170432534605,0.07340692977111206,0.32042247355743414,0.008852997168558618,0.06606623679400085,True
0.08,1.2,3008,0.017652422478642127,0.06136867223606533,-0.0011241305512203611,0.33018864917791824,0.04632241272712778,0.28569113905978627,0.006978776734121983,0.041690171454415004,True
0.08,1.2,3009,0.024529644007543074,0.0648007594920917,7.703995898582668e-05,0.3345219408272351,0.052717034224624267,0.30701853316744115,0.004886753915832353,0.04744533080216184,True
0.08,1.2,3010,0.006839969432417515,0.057356076545080605,6.0830617653780185e-05,0.327217332899878,0.05327856332818135,0.30654800626802575,0.0054439508069288435,0.04795070699536322,True
0.08,1.2,3011,0.0658144113912114,0.06138837406060668,-0.000576080468266346,0.33230362770598765,0.05477741453268106,0.3178749124080673,0.009507292290702619,0.04929967307941295,True
0.08,1.2,3012,0.004887501502703247,0.0415272790113062,0.002690878287380153,0.3167954194257657,0.05050207373320229,0.2779345953326977,0.007962874073219606,0.04545186635988206,True
0.08,1.2,3013,0.040872835085353484,0.05547118388980658,0.004126615426919354,0.3345678624259715,0.05053767825773111,0.3210230384306062,0.006643874137616445,0.045483910431958,True
0.08,1.2,3014,0.013043129410753473,0.05920370396982007,0.0020894214639234276,0.32762859367213315,0.07507756332694424,0.316410699840419,0.007198223414177052,0.06756980699424982,True
0.08,1.6,3000,0.09044233662983826,0.08951088904745146,0.0006059426773048836,0.36214738798592716,0.03694933337804331,0.33500587069775745,0.00435094403790528,0.03325440004023898,True
0.08,1.6,3001,0.060859424014171784,0.07568746588470489,0.0006613523676471192,0.3395530803798356,0.04750579326040752,0.36830858144099105,0.005415191187415291,0.042755213934366765,True
0.08,1.6,3002,0.04575937872188992,0.07473574202894002,-0.0009475477029127843,0.3455465675572592,0.07215562373122608,0.40739114783342295,0.005048890805107509,0.06494006135810347,True
0.08,1.6,3003,0.05415471758605075,0.07430285677819308,0.0005777907335574233,0.3434263471541228,0.04975596373449304,0.36363196653054053,0.0073108189873709924,0.04478036736104374,True
0.08,1.6,3004,0.05218232541489709,0.08078585489699588,0.002802326534714604,0.34315846772894626,0.06991015418605699,0.3515096135883841,0.00784054558951558,0.06291913876745128,True
0.08,1.6,3005,0.05830358622763962,0.07333821312640092,-0.0011165202790936715,0.33999349931024003,0.04217140965668443,0.36337117678164876,0.009213897146926608,0.03795426869101599,True
0.08,1.6,3006,0.0822737520051725,0.0743072500042434,0.0021438081362622936,0.33556554128588645,0.05071511425775816,0.35558176916854706,0.007463262808338289,0.04564360283198234,True
0.08,1.6,3007,0.07183033045857558,0.09344953712471402,0.005892266341327153,0.347586201423467,0.07340692977111206,0.3759461293827822,0.008860224753250878,0.06606623679400085,True
0.08,1.6,3008,0.019974380536745873,0.10417729880882984,-0.003392254482112104,0.34867193402946434,0.04632241272712778,0.3441413752406138,0.00699172522890803,0.041690171454415004,True
0.08,1.6,3009,0.02504119082977989,0.09402802257832295,0.00040494564115002086,0.34473904296530666,0.052717034224624267,0.36453685947155584,0.004891189341730817,0.04744533080216184,True
0.08,1.6,3010,0.008342652706077296,0.08366949160704823,0.0015251030356869103,0.3383106712135237,0.05275403392466294,0.3618311610680771,0.005399808655928251,0.04747863053219665,True
0.08,1.6,3011,0.0557376347353159,0.09509630961252123,0.0004954022729581613,0.34332747650378176,0.05477741453268106,0.3751093359692426,0.009572641725508192,0.04929967307941295,True
0.08,1.6,3012,0.004786758946716398,0.07816922300601872,0.00449037318044489,0.3293092589198953,0.05050207373320229,0.33625934340890135,0.008010292128364039,0.04545186635988206,True
0.08,1.6,3013,0.042847273712366254,0.08084760162146042,0.003291081451682827,0.342968414092367,0.05445697315940448,0.3750985038746675,0.006643503722938959,0.04901127584346403,True
0.08,1.6,3014,0.012025594991533396,0.07227342169854209,0.0030832882986491254,0.3309422725742797,0.07458553494654124,0.37225490791098376,0.0072040471004976014,0.06712698145188711,True
0.08,2.3,3000,0.09157452057965136,0.11799904874919315,0.0018313886795101467,0.37460498532314257,0.036185017118260915,0.3998068991578964,0.0043479678220289305,0.03256651540643483,True
0.08,2.3,3001,0.062460665787966545,0.12048873821029443,-4.930619184652345e-05,0.3521471660419236,0.044281798777303136,0.4270586448790204,0.00547780606203776,0.039853618899572826,True
0.08,2.3,3002,0.043760505205863734,0.13373294219190954,-0.003829135519718208,0.3658426059696547,0.07215562373122608,0.4624022225816876,0.005028325329108396,0.06494006135810347,True
0.08,2.3,3003,0.05536777322463561,0.11816830864920373,0.0024730618191490406,0.3594017970258434,0.04975596373449304,0.42373732668227526,0.00730522552904409,0.04478036736104374,True
0.08,2.3,3004,0.057849593246435765,0.13737529339107504,-0.0023970603377608366,0.36239550407505244,0.06991015418605699,0.41118638896836884,0.007841959848090474,0.06291913876745128,True
0.08,2.3,3005,0.06871542882993321,0.12495202454830762,-0.0005430456986887671,0.363281347262021,0.04390121749320722,0.42441389013927916,0.00921396257000905,0.03951109574388649,True
0.08,2.3,3006,0.08658105357002081,0.12171282632486584,0.00176688551841092,0.35536422710818566,0.05071511425775816,0.41410700290443336,0.007497052210748256,0.04564360283198234,True
0.08,2.3,3007,0.0722735749423718,0.13295193879586895,0.010018292207014333,0.3650488268673358,0.07340692977111206,0.43501216930572456,0.008864170813725102,0.06606623679400085,True
0.08,2.3,3008,0.02153351660722039,0.1494277726385144,-0.0007887026570883976,0.3668151680110285,0.04632241272712778,0.40799000214163067,0.007001537859400542,0.041690171454415004,True
0.08,2.3,3009,0.02928759351452947,0.13610219551133748,0.0037739845665215265,0.36275927764595145,0.052717034224624267,0.42649218951339957,0.0048949204617632636,0.04744533080216184,True
0.08,2.3,3010,0.009610376938652918,0.1171129246454389,-0.0003278945985391785,0.3504469245242506,0.05059079396272691,0.4213998227280895,0.005354721565647258,0.04553171456645422,True
0.08,2.3,3011,0.052948082422738664,0.13284316368097035,-0.0001457137637550709,0.355087711005457,0.05477741453268106,0.4364101545054513,0.009628008556176505,0.04929967307941295,True
0.08,2.3,3012,0.004012301948669708,0.14990312157108296,0.008987973032457696,0.35487612811009817,0.05050207373320229,0.40076263986634036,0.00804420149956927,0.04545186635988206,True
0.08,2.3,3013,0.04436757016651862,0.113786545400636,0.0035845639118644913,0.3526061819196008,0.05785339169607818,0.43266261418126944,0.006642911612181557,0.052068052526470364,True
0.08,2.3,3014,0.010284642090636542,0.11644504919720362,0.005844801630932784,0.34540824708610607,0.07187128303494006,0.4313556962994351,0.0072089850283061805,0.06468415473144605,True
0.08,3.0,3000,0.09588199986027533,0.1804409052042859,0.0017113865578943924,0.39198793593585185,0.03528961831960615,0.4364545030617841,0.004346355819333269,0.03176065648764553,True
0.08,3.0,3001,0.06873301565735697,0.16238288041823265,-0.0044959341511576715,0.36332838368293413,0.041352175945009506,0.45876336024365494,0.005506625830773637,0.037216958350508554,True
0.08,3.0,3002,0.04503600748167588,0.16268157188499996,-0.001978204469734894,0.37679162422341866,0.07215562373122608,0.4910498130637017,0.00501292417966015,0.06494006135810347,True
0.08,3.0,3003,0.060360089280003845,0.1884902596581219,0.0004268566414649632,0.38178293415847653,0.04975596373449304,0.456530812765972,0.007301870762576134,0.04478036736104374,True
0.08,3.0,3004,0.057708624616862075,0.16702845598448654,-0.0037602141226448743,0.3724759403742365,0.06991015418605699,0.44407453786627704,0.00784253169969995,0.06291913876745128,True
0.08,3.0,3005,0.07624436141948597,0.18294150576623516,-0.0030311155827877825,0.3766017715815192,0.04574565831122286,0.45794930797373723,0.009213772182782253,0.04117109248010058,True
0.08,3.0,3006,0.08495218872917,0.13076408404298623,0.0020622114327710486,0.36221103547250083,0.05071511425775816,0.44594596894911176,0.007513554518204213,0.04564360283198234,True
0.08,3.0,3007,0.0783258406710819,0.1624772623442239,0.004120924070998323,0.37386623082247195,0.07340692977111206,0.46684659212030344,0.008865239086456256,0.06606623679400085,True
0.08,3.0,3008,0.02321738980477936,0.19500585667752945,0.001368027326308735,0.38305994490255785,0.04632241272712778,0.4435620689039955,0.007006088525108289,0.041690171454415004,True
0.08,3.0,3009,0.03230835605766369,0.20603968266631753,0.0015412212352464514,0.38454949615318673,0.052717034224624267,0.4604312664600359,0.004925037194484583,0.04744533080216184,True
0.08,3.0,3010,0.009887996801381287,0.16575295812042887,-0.001797253138820222,0.36195085418096035,0.04823323712447225,0.453934698934894,0.005329176401830116,0.04340991341202503,True
0.08,3.0,3011,0.050066572101153776,0.1895857539233038,-0.0019711350539516202,0.3778987303892896,0.05477741453268106,0.4697217321544108,0.009655922873097323,0.04929967307941295,True
0.08,3.0,3012,0.0035297850555765717,0.19741829218093376,0.0046570450495849736,0.36890681093209504,0.05050207373320229,0.4370991142654533,0.008059121069182884,0.04545186635988206,True
0.08,3.0,3013,0.04749906725347372,0.130281435847251,0.001856282101752788,0.36003182320985616,0.05910410272922857,0.46361492298977136,0.006642494398672083,0.053193692456305716,True
0.08,3.0,3014,0.01021700396514423,0.1963534584636796,0.004672908388574077,0.3693123625067367,0.06882800311534543,0.4631582769159568,0.007211463558464515,0.061945202803810884,True
0.08,4.0,3000,0.09810540567609126,0.203845661528676,-0.0026324336925959927,0.39865714311741146,0.03397707046495335,0.46510475512692195,0.004345018897712993,0.030579363418458017,True
0.08,4.0,3001,0.07472015127319497,0.20631779255429222,-0.006239834311530828,0.374566254022227,0.03810431787456611,0.4824917678660594,0.005527830878256123,0.0342938860871095,True
0.08,4.0,3002,0.04698343732883094,0.20737280610320416,0.0013915016403697397,0.3878323362014357,0.07215562373122608,0.5115188803291194,0.004997675480472896,0.06494006135810347,True
0.08,4.0,3003,0.061336442058224874,0.20052625857125303,-0.0018349295551788082,0.3894408572874495,0.04975596373449304,0.48129305748748064,0.007298906323537258,0.04478036736104374,True
0.08,4.0,3004,0.0622409565124354,0.2032411285465916,-0.010125603630598026,0.3831200755565611,0.06991015418605699,0.46908975380117773,0.007842901268940794,0.06291913876745128,True
0.08,4.0,3005,0.07880424319472588,0.20077215784930735,-0.00097621950376478,0.3848429450694182,0.046878577564480384,0.4834103183876463,0.009213501847470463,0.042190719808032344,True
0.08,4.0,3006,0.08740604691684833,0.16779503257228864,0.0036220407597334736,0.3766902265758773,0.05071511425775816,0.46995751868576247,0.007526328473693477,0.04564360283198234,True
0.08,4.0,3007,0.0816437685781241,0.20646588679911376,0.002418967792759884,0.3911077764892091,0.07340692977111206,0.4906017520789854,0.00886556734780023,0.06606623679400085,True
0.08,4.0,3008,0.023626504258343457,0.20511993929758116,0.0028811899334848807,0.3900610281107095,0.04632241272712778,0.47109076623782453,0.007009503650098214,0.041690171454415004,True
0.08,4.0,3009,0.03279487024438403,0.21320214253848108,0.0001748082305158213,0.3918613042104729,0.052717034224624267,0.486232740085129,0.0049592666032739815,0.04744533080216184,True
0.08,4.0,3010,0.010025947167191858,0.20488951566814118,-0.001887229317474734,0.3752864670016347,0.045402234961663596,0.47849381614396336,0.005307532815778182,0.04086201146549724,True
0.08,4.0,3011,0.04797981065310411,0.20856294386342297,-0.0005354841093175472,0.38731426569104466,0.05477741453268106,0.49480035702804753,0.009678041228706802,0.04929967307941295,True
0.08,4.0,3012,0.003798072173928049,0.20825971660807893,0.005203285026192187,0.37656842597473267,0.05050207373320229,0.4654238847659107,0.00806988966037161,0.04545186635988206,True
0.08,4.0,3013,0.04779255965979072,0.14180905382286435,0.0009312584088439971,0.3665077211163856,0.05951079847151323,0.4865679102371703,0.006642097699776572,0.05355971862436191,True
0.08,4.0,3014,0.010945361737484952,0.20788388880018036,0.0023563200440332955,0.37639653660759975,0.06515869783422065,0.48697430875300496,0.00721341467877854,0.05864282805079859,True
0.12,1.2,3000,9.058404909164852e-05,0.11200887715240472,-0.0038897683528859054,0.34412884672260974,0.04122711508854313,0.40265360960066066,0.005422364666144897,0.03710440357968882,True
0.12,1.2,3001,0.08325531353752981,0.11547957442988216,-0.002475873478884567,0.3387698183741472,0.045281370163865416,0.40070377788851486,0.0094630596395201,0.040753233147478876,True
0.12,1.2,3002,0.09350249449485198,0.12182617391998618,0.0017642747380773728,0.34252502350471914,0.04850912735477557,0.4235881322377843,0.00825116864118669,0.043658214619298016,True
0.12,1.2,3003,0.031630650664451844,0.115075893488772,-0.0012507174295744551,0.3582008875439623,0.050508543852718524,0.4088376929052648,0.008092808791431639,0.045457689467446674,True
0.12,1.2,3004,0.07984325915540687,0.11293343746131408,-0.0029272206274570953,0.35106180531769643,0.05208065161579237,0.3934341842423295,0.008742051969032282,0.046872586454213126,True
0.12,1.2,3005,0.06437142280627725,0.0980192052556055,0.002866043720276776,0.3408763028746281,0.05932865888577228,0.40001071181966813,0.01038021306226582,0.05339579299719506,True
0.12,1.2,3006,0.0671473180846934,0.11505191907400833,0.0008333055221073231,0.3411386619398563,0.058700821599030784,0.4070728349015192,0.008330174778785771,0.05283073943912771,True
0.12,1.2,3007,0.07175189156013011,0.11800091839380296,0.0010892856463694867,0.35040814874867054,0.0618167704168619,0.4218189418235942,0.008675946562957981,0.05563509337517571,True
0.12,1.2,3008,0.012527451884148484,0.11734945207912707,-0.0004830305765819205,0.332923535012592,0.053032914027709134,0.4137559170677582,0.0052432576843809645,0.047729622624938225,True
0.12,1.2,3009,0.03866290815806025,0.11085965454647902,-0.001144355628042876,0.34568475132335086,0.04679068475107398,0.4115684195753041,0.008851539539372389,0.04211161627596658,True
0.12,1.2,3010,0.04675727679882042,0.11724758785514507,0.006271935281063922,0.3545851355003727,0.039804340969877464,0.3952940201154211,0.009837203551485606,0.035823906872889714,True
0.12,1.2,3011,0.025828085244612064,0.10948195706093615,0.004071220145802513,0.33905532102237357,0.05164400528261796,0.42192531287451424,0.005780980263300828,0.04647960475435616,True
0.12,1.2,3012,0.015189010537553484,0.10105149267985601,0.0023636889406685483,0.33576906644883714,0.0598017934143928,0.3870857816777412,0.007524844846578349,0.053821614072953515,True
0.12,1.2,3013,0.06012816516139754,0.11150482101201195,0.0012005862704880432,0.34031304535809953,0.056850172299467885,0.4267621944866983,0.004900597171837795,0.051165155069521094,True
0.12,1.2,3014,0.09191190406961416,0.1130388957838251,-0.001507649513668062,0.35166350436100885,0.04916654874303571,0.39883030497823296,0.007725336974986163,0.04424989386873214,True
0.12,1.6,3000,-0.0006741833023079875,0.14412912036059103,-0.00562810472674517,0.3535244736022942,0.04122711508854313,0.4630352719491899,0.00553989729865777,0.03710440357968882,True
0.12,1.6,3001,0.09117606963215516,0.15907229225931283,-0.0019141517000130582,0.3526059094569027,0.045281370163865416,0.45996761373533096,0.009463298134621479,0.040753233147478876,True
0.12,1.6,3002,0.09825410427276546,0.19050451897087958,-0.0011474427931954417,0.3613967091389253,0.04850912735477557,0.48318224356848716,0.00824381668222569,0.043658214619298016,True
0.12,1.6,3003,0.03186844231069049,0.1472717884962733,-0.0050527042580524656,0.3678587591405195,0.050508543852718524,0.4691266608979946,0.008128135143400383,0.045457689467446674,True
0.12,1.6,3004,0.08537111456107813,0.14126163283058266,-0.004510966415461125,0.36092865811095654,0.05208065161579237,0.4534755321324118,0.008759219047765531,0.046872586454213126,True
0.12,1.6,3005,0.06607806110314933,0.13701552665749298,0.0017542051049096621,0.3511340717859515,0.0579061339353754,0.46143093978068295,0.010384437191444551,0.05211552054183786,True
0.12,1.6,3006,0.06800433140208283,0.1636284468618315,0.0017814656718629107,0.35623731546620196,0.058700821599030784,0.46513953820981474,0.00832731264779849,0.05283073943912771,True
0.12,1.6,3007,0.08035278765862171,0.1789276718723938,-0.000267083645459419,0.36862375353297944,0.0618167704168619,0.4806634450398916,0.008709089968308681,0.05563509337517571,True
0.12,1.6,3008,0.012946244713243259,0.16928854762087292,-0.002228078698844416,0.3490437953838216,0.053032914027709134,0.4727792731562563,0.005218464970467629,0.047729622624938225,True
0.12,1.6,3009,0.04156882090577894,0.15045434975140148,-0.0009339426725495117,0.3581221710230128,0.04679068475107398,0.4721363827693988,0.008859173022120715,0.04211161627596658,True
0.12,1.6,3010,0.04433702574812375,0.148171875131302,0.00615884664806225,0.3647841743701083,0.039804340969877464,0.45554393163835455,0.009868423535899895,0.035823906872889714,True
0.12,1.6,3011,0.027642110870136617,0.15118263567838044,0.006037728942649309,0.3514118787452058,0.05164400528261796,0.4808234703163087,0.005755996394401541,0.04647960475435616,True
0.12,1.6,3012,0.012507796049413494,0.14632940534142902,0.0037380693276661556,0.3482511953312105,0.05714642217549336,0.4490045129269027,0.007513083810246379,0.05143177995794403,True
0.12,1.6,3013,0.0631814600607061,0.16075570808613215,0.002198125448871637,0.35441026583508306,0.056850172299467885,0.48404275641865757,0.0048972484407821424,0.051165155069521094,True
0.12,1.6,3014,0.0956414194711592,0.1629619034972776,-0.0013577687398962036,0.36269997966908896,0.047513009306405854,0.4592999612519153,0.0077531390988238025,0.04276170837576527,True
0.12,2.3,3000,-0.0002150711747126129,0.2060623205255564,-0.004493120376299593,0.3690495352210429,0.04122711508854313,0.5225263501205923,0.005640863803122564,0.03710440357968882,True
0.12,2.3,3001,0.09472826134022085,0.24167313622546518,-0.005817805799623997,0.3796315889529599,0.045281370163865416,0.5174822205539853,0.009463308886126055,0.040753233147478876,True
0.12,2.3,3002,0.1043187330460229,0.24315464460822517,-0.00038825951831183975,0.3821341925311208,0.04900150334284058,0.5404341537852967,0.00823641014695189,0.04410135300855652,True
0.12,2.3,3003,0.03572300813761642,0.20774191811100057,-0.004440178038108161,0.38471123971762844,0.050508543852718524,0.5277518309241322,0.008158323913952081,0.045457689467446674,True
0.12,2.3,3004,0.09223707102380428,0.19499500055297742,-0.00262626903855055,0.37500379792589983,0.05208065161579237,0.512524759474772,0.008773661387374721,0.046872586454213126,True
0.12,2.3,3005,0.06957533239835746,0.2283978813464712,-0.00098550820457228,0.3788501568802326,0.05470811029246874,0.5216677041916817,0.01038783981407856,0.049237299263221866,True
0.12,2.3,3006,0.07469655698588916,0.22693446748758955,0.001259160235373037,0.3786059905703086,0.058700821599030784,0.5211359022777845,0.008324300171431065,0.05283073943912771,True
0.12,2.3,3007,0.07936440441532958,0.23114761014147336,0.00011142910178525262,0.38702154202358807,0.0618167704168619,0.5371615944838104,0.00873717983499207,0.05563509337517571,True
0.12,2.3,3008,0.014221503433708371,0.23029606707292852,-0.0013758700638368082,0.3694583640136111,0.053032914027709134,0.5298550657253139,0.005194478281869275,0.047729622624938225,True
0.12,2.3,3009,0.04608026424778719,0.24588327284843325,0.002590683283622843,0.3867161104913175,0.04679068475107398,0.5309118612751821,0.008865568673483648,0.04211161627596658,True
0.12,2.3,3010,0.05312484763358852,0.21971443595256723,0.004176189815432711,0.3843804480883102,0.039804340969877464,0.5145060746085492,0.009890379382314695,0.035823906872889714,True
0.12,2.3,3011,0.028377710906410496,0.20332450611154285,0.005056096422731058,0.36889929028217167,0.05164400528261796,0.5375943353867443,0.005732379347423555,0.04647960475435616,True
0.12,2.3,3012,0.007563115446852024,0.23763459772462436,0.003472204494315849,0.3723073410616263,0.0565431739142732,0.5103093823008923,0.007502254724489265,0.05088885652284588,True
0.12,2.3,3013,0.06493363116977008,0.233348835680032,0.006144374263427349,0.38053750839987993,0.056850172299467885,0.5386306009534574,0.004893713341137173,0.051165155069521094,True
0.12,2.3,3014,0.0988240133321703,0.22770895210861736,-0.002963921721995893,0.38256448986836744,0.04577987334301309,0.5181321370572919,0.007775803905621737,0.04120188600871178,True
0.12,3.0,3000,-0.0004861949098606833,0.25696959491743915,-0.003131047748429896,0.38060648665612734,0.04122711508854313,0.5525756090582654,0.005691852282992427,0.03710440357968882,True
0.12,3.0,3001,0.0995900171651026,0.26193809793146133,-0.004741141253870242,0.3909277153685454,0.045281370163865416,0.5462967979407785,0.009463238187790778,0.040753233147478876,True
0.12,3.0,3002,0.10433598865682239,0.26017766285496,0.0009105733712381339,0.391691612364585,0.051056068137438286,0.5687327810727936,0.008232170690403318,0.04595046132369446,True
0.12,3.0,3003,0.036546528513136646,0.2503944019974852,-0.004817160295419051,0.3955580179849113,0.050508543852718524,0.5571104151506755,0.008173659761912555,0.045457689467446674,True
0.12,3.0,3004,0.09783719105811736,0.21999861788700434,-0.003362720538634504,0.382968312753441,0.05208065161579237,0.5423951741638497,0.0087809109312867,0.046872586454213126,True
0.12,3.0,3005,0.07227424648382648,0.2620291754695911,-0.004558206262298877,0.39140887079756204,0.05187894897730832,0.5521490779552569,0.010389480800585282,0.046691054079577486,True
0.12,3.0,3006,0.07624857960314343,0.2554214830401562,0.0014934374850043663,0.38922338112879323,0.058700821599030784,0.5489119384147227,0.00832252829481448,0.05283073943912771,True
0.12,3.0,3007,0.08295846844978283,0.25812102498402284,0.00023510390647860983,0.3971335859647896,0.0618167704168619,0.565040159263097,0.008751374844757454,0.05563509337517571,True
0.12,3.0,3008,0.014407298086695339,0.2592545264335469,-0.0011409563729779483,0.3811171736203507,0.053032914027709134,0.5582312872477856,0.00518112534282964,0.047729622624938225,True
0.12,3.0,3009,0.04590461442490284,0.2617984252404406,0.004059725604409478,0.3945669295467824,0.04679068475107398,0.5603215871461296,0.008868775038837828,0.04211161627596658,True
0.12,3.0,3010,0.054277458103232944,0.2519534492233008,0.005845642585743029,0.3935396839278702,0.039804340969877464,0.5442716337483756,0.009899759783103756,0.035823906872889714,True
0.12,3.0,3011,0.030675040640407575,0.22919997971057599,0.0049726828798812945,0.37799703766461834,0.05164400528261796,0.565665305420703,0.005719471289921651,0.04647960475435616,True
0.12,3.0,3012,0.006878553747667532,0.2545842292000942,0.004231168250545541,0.38245299466011656,0.0565431739142732,0.5416561946341455,0.007496454362387805,0.05088885652284588,True
0.12,3.0,3013,0.06516708045430386,0.26141589659030307,0.005582568447466585,0.39308901991014333,0.056850172299467885,0.5652794467474836,0.004891641062824715,0.051165155069521094,True
0.12,3.0,3014,0.10403976673600528,0.2626883542209373,-0.0044903586661541785,0.39395247529121674,0.04577987334301309,0.5477706259801679,0.007786939988824448,0.04120188600871178,True
0.12,4.0,3000,-0.0004028539770626866,0.27496834884948423,-0.00302508679076585,0.38890367084752403,0.04122711508854313,0.5741314228597012,0.005732092781017606,0.03710440357968882,True
0.12,4.0,3001,0.09936613644554518,0.26822553437698865,-0.004403471531323606,0.39747186581965527,0.045281370163865416,0.5669857167162626,0.009463141714189138,0.040753233147478876,True
0.12,4.0,3002,0.10388695422711335,0.2657761037763174,0.0004956179284709849,0.3983234455070965,0.05241610305966818,0.5887389570885205,0.008228529577575316,0.04717449275370136,True
0.12,4.0,3003,0.03620850883968523,0.25918936278020643,-0.004300662248342612,0.4014225243328402,0.050508543852718524,0.5781269480126722,0.0081858747952962,0.045457689467446674,True
0.12,4.0,3004,0.1003924681088001,0.25175189127302383,-0.003981114592811921,0.3917055829877345,0.05208065161579237,0.5639355772528549,0.008786640044975647,0.046872586454213126,True
0.12,4.0,3005,0.07208090702991855,0.2706752510939449,-0.006035625032784571,0.3993913543986919,0.048829530843417276,0.5742134868690202,0.010390739850435104,0.04394657775907555,True
0.12,4.0,3006,0.07777244515868628,0.2676170990638506,0.0002671880170890659,0.3970743787782197,0.058700821599030784,0.5686048192466232,0.008320982269939891,0.05283073943912771,True
0.12,4.0,3007,0.07826453590277842,0.2731126090806926,0.00019286404102693123,0.40450817150548124,0.0618167704168619,0.5846942110221652,0.008762648076554535,0.05563509337517571,True
0.12,4.0,3008,0.013836503575401823,0.2670542159617098,-0.002811211258430744,0.3880578162231824,0.053032914027709134,0.5783750165075877,0.005169851761670774,0.047729622624938225,True
0.12,4.0,3009,0.04605360947003657,0.2757122789694521,0.002933740350192288,0.4007137186565913,0.04679068475107398,0.5813884459744446,0.00887130909955558,0.04211161627596658,True
0.12,4.0,3010,0.05543834461112735,0.2668274179111321,0.007387108842239814,0.40024900858851087,0.039804340969877464,0.5657691785414317,0.009906326461620707,0.035823906872889714,True
0.12,4.0,3011,0.030970110501543073,0.2551281567219841,0.004548108435112928,0.38451268578253495,0.05164400528261796,0.5854460726003975,0.005708707436500304,0.04647960475435616,True
0.12,4.0,3012,0.005930755912958824,0.272744886681279,0.0025642404136632367,0.3889026827157723,0.0565431739142732,0.5645752605215839,0.007491680816843149,0.05088885652284588,True
0.12,4.0,3013,0.06636048365128429,0.27064321574529293,0.002869984447996112,0.40117523481944933,0.056850172299467885,0.5838196608578935,0.004889841630392411,0.051165155069521094,True
0.12,4.0,3014,0.10476741122126311,0.272100717896377,-0.00627667231594774,0.4003561970671095,0.04577987334301309,0.569224609809644,0.007795629640381496,0.04120188600871178,True
0.2,1.2,3000,0.00274532017087725,0.21046174847734433,0.0028062571740536738,0.3536947053604835,0.0576987217305239,0.5572139365120631,0.008083842068533386,0.05192884955747151,True
0.2,1.2,3001,0.043784823109139684,0.19910978579324076,-0.0014127895655641862,0.3650247018381998,0.060003781520349214,0.554638691988676,0.006689118999107091,0.054003403368314294,True
0.2,1.2,3002,0.11216723634052518,0.21961696287318802,-0.0017823434432241007,0.36121268983611443,0.07039204798546747,0.5653161009144465,0.010206982803757758,0.06335284318692072,True
0.2,1.2,3003,0.0419730668892271,0.2100630088002462,-0.0005422538187141673,0.3517618576296829,0.048746537316611056,0.556303694473262,0.010236806302308632,0.04387188358494995,True
0.2,1.2,3004,0.06297930234414932,0.2206580896426075,0.001912318808860133,0.36650069077427466,0.05246175181786705,0.5444243924461276,0.00621018481404485,0.04721557663608035,True
0.2,1.2,3005,0.0923680324109284,0.2279367375975354,-0.00024194476033087935,0.36885030792812806,0.045399367850953144,0.5571438441270767,0.009693688883395658,0.040859431065857835,True
0.2,1.2,3006,0.10457415349752433,0.19952741594123344,0.0017887744933642732,0.36119854284776987,0.03898772643082975,0.5725700240676427,0.005845773619633144,0.03508895378774678,True
0.2,1.2,3007,0.012519754515493345,0.20027407253091442,-0.0030259999192792705,0.3578511545220907,0.0618591979762929,0.5690362821561876,0.009893974127781414,0.05567327817866361,True
0.2,1.2,3008,0.06891303989042082,0.2222751843892234,0.0024297790432470595,0.36500516642815317,0.04117913966007919,0.5547081233199451,0.0055181529929086755,0.03706122569407127,True
0.2,1.2,3009,0.0009849878533888864,0.2052966224308848,-0.00046747334811497265,0.3510700361764512,0.05124958481270826,0.5555983135476693,0.006339181629021762,0.046124626331437435,True
0.2,1.2,3010,0.03087639925481371,0.21568380060014034,-0.0010271683944116882,0.3573365075583492,0.04746517499578741,0.5418746170467943,0.008605481753298538,0.042718657496208665,True
0.2,1.2,3011,0.03728430727039744,0.21797437315297497,9.802938750349654e-05,0.3684325612360228,0.04172531802147451,0.5721946450209522,0.006591316323356277,0.037552786219327054,True
0.2,1.2,3012,0.0696875678897595,0.18393970524476572,-0.0006835626364319921,0.3569447388168565,0.053745004277049084,0.556708315419304,0.004745731927250685,0.048370503849344174,True
0.2,1.2,3013,0.10919955493467416,0.22021306322831574,-4.286578467200935e-05,0.3605204692087202,0.04234907662914836,0.5550358924551797,0.007970601921577336,0.03811416896623352,True
0.2,1.2,3014,0.008925893706856317,0.20100411581110908,0.003060684837328567,0.35639390483746286,0.06765805193518007,0.5673451014643841,0.010295296001833954,0.06089224674166206,True
0.2,1.6,3000,0.0036254472508997914,0.25761302690438803,0.0019376497150466897,0.3667756732508606,0.0576987217305239,0.6148203267698549,0.008089727082972375,0.05192884955747151,True
0.2,1.6,3001,0.04542391809633097,0.2541251996890203,-0.004580759676325811,0.3795076725587015,0.058869343468588936,0.6102797213543161,0.006687118250841384,0.052982409121730044,True
0.2,1.6,3002,0.1158305897892788,0.2690501936803633,-0.004243035043641301,0.3755098414443078,0.07039204798546747,0.621631771617791,0.010214708042246844,0.06335284318692072,True
0.2,1.6,3003,0.043047999513740595,0.2587771768175385,-0.0014512076596597055,0.3633593157159253,0.048746537316611056,0.612915454444295,0.0102363043291958,0.04387188358494995,True
